"","komnr","year","kommune","fylke","innby","natinnby","innbypros","areal","landsdel","antall_ansatte","andel_stat","fedre_kvot","komstyr_k","netto_innb","stat_pros","antall_aarsverk","arb_led","innby_2566","pubchange","pubgrowth","popgrowth","university","new_business","trend","new_businessORG","startup_change","startup_growth","startup","uni","yearfac","X1","sa_uni","sa_hoy","sa_kunn","unipercent","hoypercent","knowpercent","unemployment"
"1",101,2002,"Halden",1,27204,4524066,0.60131747,641,"Sør-Østlandet",563,0.40000001,NA,NA,NA,4.5999999,511.29999,526,53.7,-2,-0.353982300884959,-0.195523455287605,"0",228,-4,228,47,25.9668508287293,8.38112042346714,0,"2002",NA,0,0,0,0,0,0,1.93353918541391
"2",101,2003,"Halden",1,27438,4552252,0.60273463,641,"Sør-Østlandet",559,0.40000001,NA,NA,NA,4.6999998,514.20001,633,54,-4,-0.710479573712253,0.235675840251237,"0",200,-3,200,-28,-12.280701754386,7.28916101756688,0,"2003",NA,0,0,0,0,0,0,2.30701946205992
"3",101,2004,"Halden",1,27464,4577457,0.59998381,641,"Sør-Østlandet",498,0.40000001,NA,NA,NA,4.3000002,457.20001,626,54.1,-61,-10.912343470483,-0.456389904127463,"0",220,-2,220,20,10,8.01048645499563,0,"2004",NA,0,0,0,0,0,0,2.27934750946694
"4",101,2005,"Halden",1,27582,4606363,0.59878045,641,"Sør-Østlandet",595,0.40000001,NA,NA,NA,5.0999999,555,577,54.3,97,19.4779116465863,-0.200565411923359,"0",223,-1,223,3,1.36363636363637,8.08498295990139,0,"2005",NA,0,0,0,0,0,0,2.09194402146327
"5",101,2006,"Halden",1,27722,4640219,0.59742868,642,"Sør-Østlandet",664,0.5,NA,NA,NA,5.5,610.59998,446,54.3,69,11.5966386554622,-0.225753863540468,"0",239,0,239,16,7.17488789237668,8.62131159368011,0,"2006",10,0,279,279,0,1.00642089315345,1.00642089315345,1.60883053170767
"6",101,2007,"Halden",1,27835,4681134,0.59462088,642,"Sør-Østlandet",684,0.5,NA,NA,NA,5.5,621.79999,323,54.3,20,3.01204819277108,-0.469980784986757,"0",222,1,222,-17,-7.11297071129707,7.97557032513023,0,"2007",11,0,288,288,0,1.0346685827196,1.0346685827196,1.16040955631399
"7",101,2008,"Halden",1,28092,4737171,0.59301215,642,"Sør-Østlandet",712,0.5,51.6,44.9,NA,5.6999998,638.70001,315,54.3,28,4.09356725146199,-0.270547176210845,"0",228,2,228,6,2.7027027027027,8.11618966253738,0,"2008",12,0,289,289,0,1.02876263704969,1.02876263704969,1.12131567706109
"8",101,2009,"Halden",1,28389,4799252,0.59152967,642,"Sør-Østlandet",725,0.5,54.7000007629395,44.9000015258789,NA,5.8000002,656,487,54.4,13,1.82584269662922,-0.24999150523306,"0",196,3,196,-32,-14.0350877192982,6.90408256719152,0,"2009",13,0,302,302,0,1.06379231392441,1.06379231392441,1.71545316848075
"9",101,2010,"Halden",1,28776,4858199,0.59231824,NA,"Sør-Østlandet",855,0.60000002,57.9000015258789,44.9000015258789,NA,6.8000002,780.40002,533,54.5,130,17.9310344827586,0.133310303775636,"0",232,4,232,36,18.3673469387755,8.06227411731999,0,"2010",14,0,310,310,0,1.07728662774534,1.07728662774534,1.85223797609119
"10",101,2011,"Halden",1,29220,4920305,0.59386563,642,"Sør-Østlandet",994,0.69999999,61.5,34.7000007629395,NA,7.8000002,915.40002,450,54.3,139,16.2573099415205,0.261243010176426,"0",207,5,207,-25,-10.7758620689655,7.08418891170431,0,"2011",15,0,311,311,0,1.0643394934976,1.0643394934976,1.54004106776181
"11",101,2012,"Halden",1,29543,4985870,0.59253448,642.35,"Sør-Østlandet",1056,0.69999999,66.5,34.7000007629395,NA,8.3999996,952,432,54.1,62,6.23742454728371,-0.224150032053561,"0",249,6,249,42,20.2898550724638,8.42839251260874,0,"2012",16,0,328,328,0,1.1102460819822,1.1102460819822,1.46227532748875
"12",101,2013,"Halden",1,29880,5051275,0.59153384,642.23,"Sør-Østlandet",1078,0.69999999,64.5,34.7000007629395,NA,8.5,973.20001,481,53.7,22,2.08333333333333,-0.168874560683796,"0",283,7,283,34,13.6546184738956,9.47121820615797,0,"2013",17,0,334,334,0,1.11780455153949,1.11780455153949,1.60977242302544
"13",101,2014,"Halden",1,30132,5109056,0.58977628,NA,"Sør-Østlandet",1059,0.69999999,64.0999984741211,35.9000015258789,NA,8.1999998,952.79999,519,53.5,-19,-1.76252319109462,-0.297119096347886,"0",283,8,283,0,0,9.39200849595115,0,"2014",18,0,331,331,0,1.09849993362538,1.09849993362538,1.72242134607726
"14",104,2002,"Moss",1,27338,4524066,0.6042794,63,"Sør-Østlandet",812,0.60000002,NA,NA,NA,5.8000002,753.20001,514,56.6,-6,-0.733496332518335,0.259129657376178,"0",269,-4,269,-10,-3.584229390681,9.83978345160582,0,"2002",NA,0,0,0,0,0,0,1.88016680079011
"15",104,2003,"Moss",1,27534,4552252,0.6048435,63,"Sør-Østlandet",789,0.60000002,NA,NA,NA,5.5999999,728.59998,637,56.6,-23,-2.83251231527094,0.0933508572358965,"0",268,-3,268,-1,-0.371747211895912,9.73342049829302,0,"2003",NA,0,0,0,0,0,0,2.31350330500472
"16",104,2004,"Moss",1,27732,4577457,0.6058386,63,"Sør-Østlandet",735,0.5,NA,NA,NA,5.3000002,679,622,56.5,-54,-6.84410646387833,0.164521896986569,"0",268,-2,268,0,0,9.66392615029569,0,"2004",NA,0,0,0,0,0,0,2.24289629309101
"17",104,2005,"Moss",1,28040,4606363,0.60872322,63,"Sør-Østlandet",674,0.5,NA,NA,NA,4.8000002,621.70001,574,56.4,-61,-8.29931972789115,0.476136713639574,"0",293,-1,293,25,9.32835820895523,10.4493580599144,0,"2005",NA,0,0,0,0,0,0,2.04707560627675
"18",104,2006,"Moss",1,28182,4640219,0.607342,63,"Sør-Østlandet",716,0.5,NA,NA,NA,4.9000001,668.09998,437,56.3,42,6.23145400593472,-0.226904437783726,"0",297,0,297,4,1.36518771331058,10.5386416861827,0,"2006",NA,0,0,0,0,0,0,1.55063515719253
"19",104,2007,"Moss",1,28633,4681134,0.61166805,63,"Sør-Østlandet",721,0.5,NA,NA,NA,4.8000002,670.29999,298,56.2,5,0.698324022346375,0.712292250494784,"0",335,1,335,38,12.7946127946128,11.6997869591031,0,"2007",NA,0,0,0,0,0,0,1.04075716830231
"20",104,2008,"Moss",1,29073,4737171,0.61372072,63,"Sør-Østlandet",718,0.5,61.8,35.9,NA,4.6999998,666.29999,300,56.2,-3,-0.416088765603329,0.335585617067946,"0",306,2,306,-29,-8.65671641791045,10.5252295944691,0,"2008",NA,0,0,0,0,0,0,1.03188525435972
"21",104,2009,"Moss",1,29588,4799252,0.61651272,63,"Sør-Østlandet",681,0.5,59.7000007629395,35.9000015258789,NA,4.8000002,628.29999,591,55.7,-37,-5.15320334261838,0.454930053526637,"0",272,3,272,-34,-11.1111111111111,9.1929160470461,0,"2009",NA,0,0,0,0,0,0,1.9974313911045
"22",104,2010,"Moss",1,30030,4858199,0.61813033,NA,"Sør-Østlandet",686,0.5,56.2999992370605,35.9000015258789,NA,4.6999998,637.09998,635,55.9,5,0.734214390602062,0.262380636688242,"0",271,4,271,-1,-0.367647058823528,9.02430902430902,0,"2010",NA,0,0,0,0,0,0,2.11455211455211
"23",104,2011,"Moss",1,30265,4920305,0.61510414,64,"Sør-Østlandet",688,0.5,56.2999992370605,41,NA,4.6999998,633.70001,586,55.4,2,0.291545189504383,-0.489571511561315,"0",296,5,296,25,9.22509225092252,9.78027424417644,0,"2011",NA,0,0,0,0,0,0,1.93622996861061
"24",104,2012,"Moss",1,30723,4985870,0.6162014,63.5,"Sør-Østlandet",690,0.40000001,63.5999984741211,41,NA,5,642.40002,586,55.4,2,0.290697674418605,0.178386053457547,"0",315,6,315,19,6.41891891891893,10.2529049897471,0,"2012",NA,0,0,0,0,0,0,1.90736581714025
"25",104,2013,"Moss",1,30988,5051275,0.61346889,63.57,"Sør-Østlandet",675,0.40000001,65.5999984741211,41,NA,4.9000001,634.79999,542,55,-15,-2.17391304347826,-0.443444302463447,"0",281,7,281,-34,-10.7936507936508,9.06802633277398,0,"2013",NA,0,0,0,0,0,0,1.74906415386601
"26",104,2014,"Moss",1,31308,5109056,0.61279422,NA,"Sør-Østlandet",658,0.40000001,61.9000015258789,38.5,NA,4.6999998,624,577,54.7,-17,-2.51851851851852,-0.109976236936826,"0",314,8,314,33,11.7437722419929,10.0293854605852,0,"2014",NA,0,0,0,0,0,0,1.84297943017759
"27",105,2002,"Sarpsborg",1,48555,4524066,1.0732602,407,"Sør-Østlandet",541,0.40000001,NA,NA,NA,2.5,501.89999,806,55.3,-39,-6.72413793103448,0.709657356769378,"0",343,-4,343,-13,-3.65168539325843,7.06415405210586,0,"2002",NA,0,0,0,0,0,0,1.65997322623829
"28",105,2003,"Sarpsborg",1,49044,4552252,1.0773569,407,"Sør-Østlandet",552,0.40000001,NA,NA,NA,2.5999999,516.20001,982,55.3,11,2.03327171903882,0.381706132399207,"0",345,-3,345,2,0.583090379008744,7.03449963298263,0,"2003",NA,0,0,0,0,0,0,2.00228366364897
"29",105,2004,"Sarpsborg",1,49423,4577457,1.0797043,407,"Sør-Østlandet",731,0.5,NA,NA,NA,3.4000001,678.20001,1050,55.2,179,32.4275362318841,0.217885085248892,"0",394,-2,394,49,14.2028985507246,7.97199684357485,0,"2004",NA,0,0,0,0,0,0,2.12451692531817
"30",105,2005,"Sarpsborg",1,49753,4606363,1.0800929,407,"Sør-Østlandet",803,0.60000002,NA,NA,NA,3.7,748.40002,1065,55.4,72,9.84952120383038,0.0359913357759201,"0",419,-1,419,25,6.34517766497462,8.42160271742408,0,"2005",NA,0,0,0,0,0,0,2.14057443772235
"31",105,2006,"Sarpsborg",1,50115,4640219,1.0800136,406,"Sør-Østlandet",764,0.60000002,NA,NA,NA,3.4000001,719.90002,797,55.3,-39,-4.85678704856787,-0.00734196104796858,"0",446,0,446,27,6.44391408114557,8.89953107851941,0,"2006",19,0,51,51,0,0.101765938341814,0.101765938341814,1.59034221291031
"32",105,2007,"Sarpsborg",1,50593,4681134,1.0807852,406,"Sør-Østlandet",898,0.69999999,NA,NA,NA,3.8,823.90002,555,55.5,134,17.5392670157068,0.0714435447849882,"0",383,1,383,-63,-14.1255605381166,7.5702172237266,0,"2007",20,0,51,51,0,0.100804459114897,0.100804459114897,1.09698970213271
"33",105,2008,"Sarpsborg",1,51053,4737171,1.0777107,406,"Sør-Østlandet",968,0.69999999,52.4,44.9,NA,4.0999999,881.79999,541,55.5,70,7.79510022271714,-0.284469106349727,"0",412,2,412,29,7.57180156657964,8.0700448553464,0,"2008",21,0,55,55,0,0.107731181321372,0.107731181321372,1.05968307445204
"34",105,2009,"Sarpsborg",1,51723,4799252,1.0777304,406,"Sør-Østlandet",1043,0.69999999,52.0999984741211,44.9000015258789,NA,4.5999999,935.90002,889,55.4,75,7.74793388429753,0.001827948817823,"0",384,3,384,-28,-6.79611650485437,7.4241633315933,0,"2009",22,0,57,57,0,0.110202424453338,0.110202424453338,1.71877114629855
"35",105,2010,"Sarpsborg",1,52159,4858199,1.0736283,NA,"Sør-Østlandet",1019,0.69999999,55.0999984741211,44.9000015258789,NA,4.4000001,940.70001,985,55.2,-24,-2.30105465004794,-0.380623948252745,"0",394,4,394,10,2.60416666666667,7.55382580187504,0,"2010",NA,0,0,0,0,0,0,1.88845645046876
"36",105,2011,"Sarpsborg",1,52805,4920305,1.0732058,406,"Sør-Østlandet",1020,0.69999999,59.5999984741211,46.5,NA,4.4000001,936.70001,1001,55,1,0.098135426889101,-0.0393525394216998,"0",413,5,413,19,4.82233502538072,7.82122905027933,0,"2011",NA,0,0,0,0,0,0,1.89565382066092
"37",105,2012,"Sarpsborg",1,53333,4985870,1.069683,405.72,"Sør-Østlandet",1035,0.69999999,62,46.5,NA,4.5,934.59998,1064,54.7,15,1.47058823529411,-0.328250182770173,"0",479,6,479,66,15.9806295399516,8.98130613316333,0,"2012",NA,0,0,0,0,0,0,1.99501246882793
"38",105,2013,"Sarpsborg",1,53696,5051275,1.0630188,404.98,"Sør-Østlandet",1115,0.69999999,59.9000015258789,46.5,NA,4.8000002,991.40002,1011,54.4,80,7.72946859903381,-0.62300700300929,"0",467,7,467,-12,-2.50521920668059,8.69710965435042,0,"2013",NA,0,0,0,0,0,0,1.88282181168057
"39",105,2014,"Sarpsborg",1,54059,5109056,1.0581015,NA,"Sør-Østlandet",1155,0.69999999,60.7000007629395,44.2000007629395,NA,4.9000001,1061.7,1058,54,40,3.58744394618835,-0.462578836799499,"0",508,8,508,41,8.77944325481799,9.39714016167521,0,"2014",NA,0,0,0,0,0,0,1.95712092343551
"40",106,2002,"Fredrikstad",1,68505,4524066,1.5142353,290,"Sør-Østlandet",795,0.60000002,NA,NA,NA,2.4000001,744.20001,1253,55.3,9,1.14503816793894,0.0728157826127118,"0",539,-4,539,31,6.1023622047244,7.86803882928253,0,"2002",NA,0,0,0,0,0,0,1.82906357200204
"41",106,2003,"Fredrikstad",1,69288,4552252,1.5220598,290,"Sør-Østlandet",709,0.60000002,NA,NA,NA,2.0999999,657.79999,1588,55.5,-86,-10.8176100628931,0.516729467342358,"0",578,-3,578,39,7.23562152133581,8.34199284147327,0,"2003",NA,0,0,0,0,0,0,2.29188315437016
"42",106,2004,"Fredrikstad",1,69867,4577457,1.5263278,290,"Sør-Østlandet",906,0.69999999,NA,NA,NA,2.8,836.79999,1632,55.3,197,27.7856135401975,0.280409481940191,"0",615,-2,615,37,6.40138408304498,8.80243891966164,0,"2004",NA,0,0,0,0,0,0,2.33586671819314
"43",106,2005,"Fredrikstad",1,70418,4606363,1.5287114,290,"Sør-Østlandet",826,0.60000002,NA,NA,NA,2.5,765.09998,1603,55.2,-80,-8.83002207505519,0.156165667689456,"0",642,-1,642,27,4.39024390243903,9.11698713397143,0,"2005",NA,0,0,0,0,0,0,2.27640660058508
"44",106,2006,"Fredrikstad",1,70791,4640219,1.5255961,288,"Sør-Østlandet",820,0.60000002,NA,NA,NA,2.4000001,764.79999,1238,55.1,-6,-0.726392251815977,-0.203786012193008,"0",695,0,695,53,8.25545171339563,9.81763218488226,0,"2006",23,0,131,131,0,0.185051772117925,0.185051772117925,1.74880987696176
"45",106,2007,"Fredrikstad",1,71297,4681134,1.5230712,288,"Sør-Østlandet",843,0.60000002,NA,NA,NA,2.4000001,772,877,55.1,23,2.80487804878049,-0.165502520621286,"0",681,1,681,-14,-2.01438848920863,9.55159403621471,0,"2007",24,0,136,136,0,0.190751364012511,0.190751364012511,1.23006578116891
"46",106,2008,"Fredrikstad",1,71976,4737171,1.5193878,288,"Sør-Østlandet",883,0.60000002,55,34,NA,2.5,800.70001,830,55.3,40,4.74495848161329,-0.241840302672647,"0",705,2,705,24,3.52422907488987,9.79493164388129,0,"2008",25,0,133,133,0,0.184783816827831,0.184783816827831,1.15316216516617
"47",106,2009,"Fredrikstad",1,72760,4799252,1.5160695,288,"Sør-Østlandet",878,0.60000002,55.5999984741211,34,NA,2.5999999,803.20001,1403,55.1,-5,-0.566251415628538,-0.21839717286134,"0",619,3,619,-86,-12.1985815602837,8.50742166025289,0,"2009",26,0,125,125,0,0.171797691039032,0.171797691039032,1.9282572842221
"48",106,2010,"Fredrikstad",1,73638,4858199,1.5157468,NA,"Sør-Østlandet",897,0.60000002,56.2999992370605,34,NA,2.5999999,823,1518,55.1,19,2.16400911161732,-0.021285303872931,"0",689,4,689,70,11.3085621970921,9.35658219940791,0,"2010",27,0,175,175,0,0.237649039897879,0.237649039897879,2.06143567179989
"49",106,2011,"Fredrikstad",1,74579,4920305,1.5157393,288,"Sør-Østlandet",877,0.60000002,60.5,35.7999992370605,NA,2.5,798.5,1449,55,-20,-2.22965440356745,-0.000494805596829018,"0",661,5,661,-28,-4.06386066763426,8.86308478257955,0,"2011",28,0,182,182,0,0.244036525027152,0.244036525027152,1.94290618002387
"50",106,2012,"Fredrikstad",1,75583,4985870,1.515944,288.16,"Sør-Østlandet",864,0.60000002,65.1999969482422,35.7999992370605,NA,2.4000001,780.40002,1408,54.9,-13,-1.48232611174458,0.0135049609124804,"0",741,6,741,80,12.1028744326778,9.80379185795748,0,"2012",29,0,184,184,0,0.243440985406771,0.243440985406771,1.86285275789529
"51",106,2013,"Fredrikstad",1,76807,5051275,1.5205468,286.72,"Sør-Østlandet",821,0.5,65.4000015258789,35.7999992370605,NA,2.3,758.40002,1650,54.6,-43,-4.97685185185185,0.303625991461431,"0",737,7,737,-4,-0.539811066126861,9.59547957868423,0,"2013",30,0,197,197,0,0.256487038941763,0.256487038941763,2.14824169672035
"52",106,2014,"Fredrikstad",1,77591,5109056,1.5186955,NA,"Sør-Østlandet",792,0.5,62.4000015258789,37.7000007629395,NA,2.2,731.20001,1693,54.3,-29,-3.53227771010962,-0.121752253860252,"0",726,8,726,-11,-1.49253731343284,9.35675529378407,0,"2014",31,0,200,200,0,0.257761853823253,0.257761853823253,2.18195409261383
"53",111,2002,"Hvaler",1,3588,4524066,0.079309188,88,"Sør-Østlandet",9,0,NA,NA,NA,1,8,66,57.2,-5,-35.7142857142857,1.93032513484763,"0",23,-4,23,-9,-28.125,6.41025641025641,0,"2002",NA,0,0,0,0,0,0,1.83946488294314
"54",111,2003,"Hvaler",1,3617,4552252,0.079455182,88,"Sør-Østlandet",12,0,NA,NA,NA,1.2,11,68,58,3,33.3333333333333,0.184082076341507,"0",30,-3,30,7,30.4347826086957,8.29416643627316,0,"2003",NA,0,0,0,0,0,0,1.88001105888858
"55",111,2004,"Hvaler",1,3694,4577457,0.080699831,88,"Sør-Østlandet",11,0,NA,NA,NA,1.1,9.6999998,71,58.4,-1,-8.33333333333334,1.56647932667249,"0",28,-2,28,-2,-6.66666666666667,7.57985923118571,0,"2004",NA,0,0,0,0,0,0,1.92203573362209
"56",111,2005,"Hvaler",1,3773,4606363,0.081908442,88,"Sør-Østlandet",11,0,NA,NA,NA,1.1,9.6999998,61,57.7,0,0,1.49766236809095,"0",49,-1,49,21,75,12.987012987013,0,"2005",NA,0,0,0,0,0,0,1.61675059634243
"57",111,2006,"Hvaler",1,3821,4640219,0.082345255,90,"Sør-Østlandet",33,0,NA,NA,NA,3,29.5,58,58.2,22,200,0.533294236020265,"0",36,0,36,-13,-26.530612244898,9.42161737764983,0,"2006",NA,0,0,0,0,0,0,1.51792724417692
"58",111,2007,"Hvaler",1,3880,4681134,0.082885899,90,"Sør-Østlandet",32,0,NA,NA,NA,2.8,28.6,38,57.9,-1,-3.03030303030303,0.656557563638605,"0",30,1,30,-6,-16.6666666666667,7.7319587628866,0,"2007",NA,0,0,0,0,0,0,0.979381443298969
"59",111,2008,"Hvaler",1,3961,4737171,0.083615303,90,"Sør-Østlandet",34,0,63.8,23.8,NA,2.8,29.299999,32,58.8,2,6.25,0.880009758957923,"0",29,2,29,-1,-3.33333333333333,7.32138348901792,0,"2008",NA,0,0,0,0,0,0,0.807876798788185
"60",111,2009,"Hvaler",1,3998,4799252,0.083304651,90,"Sør-Østlandet",37,0,60,23.7999992370606,NA,3.0999999,32.599998,48,58.8,3,8.8235294117647,-0.371525293641539,"0",34,3,34,5,17.2413793103448,8.50425212606303,0,"2009",NA,0,0,0,0,0,0,1.20060030015008
"61",111,2010,"Hvaler",1,4085,4858199,0.08408466,NA,"Sør-Østlandet",35,0,62.2999992370605,23.7999992370606,NA,2.9000001,31.9,50,58.6,-2,-5.40540540540541,0.936333074608298,"0",34,4,34,0,0,8.32313341493268,0,"2010",NA,0,0,0,0,0,0,1.22399020807834
"62",111,2011,"Hvaler",1,4160,4920305,0.084547602,90,"Sør-Østlandet",31,0,69.1999969482422,23.7999992370606,NA,2.5,28.700001,45,58.3,-4,-11.4285714285714,0.550566536155328,"0",35,5,35,1,2.94117647058822,8.41346153846154,0,"2011",NA,0,0,0,0,0,0,1.08173076923077
"63",111,2012,"Hvaler",1,4206,4985870,0.084358394,89.55,"Sør-Østlandet",33,0,71.4000015258789,23.7999992370606,NA,2.7,30.1,41,58.1,2,6.4516129032258,-0.223788724368545,"0",44,6,44,9,25.7142857142857,10.4612458392772,0,"2012",NA,0,0,0,0,0,0,0.974797907750832
"64",111,2013,"Hvaler",1,4284,5051275,0.084810272,90.12,"Sør-Østlandet",31,0,70.5999984741211,23.7999992370606,NA,2.5,28.5,44,57,-2,-6.06060606060606,0.535664536240454,"0",37,7,37,-7,-15.9090909090909,8.63678804855276,0,"2013",NA,0,0,0,0,0,0,1.02707749766573
"65",111,2014,"Hvaler",1,4386,5109056,0.085847564,NA,"Sør-Østlandet",29,0,65.5,42.9000015258789,NA,2.4000001,27.5,41,56.1,-2,-6.45161290322581,1.22307354467628,"0",41,8,41,4,10.8108108108108,9.34792521659827,0,"2014",NA,0,0,0,0,0,0,0.934792521659827
"66",118,2002,"Aremark",1,1441,4524066,0.031851877,321,"Sør-Østlandet",5,0,NA,NA,NA,1.3,3.0999999,19,51.6,-4,-44.4444444444444,1.08731166218912,"0",6,-4,6,2,50,4.16377515614157,0,"2002",NA,0,0,0,0,0,0,1.31852879944483
"67",118,2003,"Aremark",1,1458,4552252,0.032028105,321,"Sør-Østlandet",6,0,NA,NA,NA,1.7,4.0999999,23,51.6,1,20,0.553273516659636,"0",6,-3,6,0,0,4.11522633744856,0,"2003",NA,0,0,0,0,0,0,1.57750342935528
"68",118,2004,"Aremark",1,1437,4577457,0.031392977,321,"Sør-Østlandet",5,0,NA,NA,NA,1.5,3.2,26,52.4,-1,-16.6666666666667,-1.98303333900023,"0",5,-2,5,-1,-16.6666666666667,3.4794711203897,0,"2004",NA,0,0,0,0,0,0,1.80932498260264
"69",118,2005,"Aremark",1,1425,4606363,0.030935468,321,"Sør-Østlandet",5,0,NA,NA,NA,1.4,3.0999999,22,51.9,0,0,-1.45736098873325,"0",6,-1,6,1,20,4.21052631578947,0,"2005",NA,0,0,0,0,0,0,1.54385964912281
"70",118,2006,"Aremark",1,1456,4640219,0.03137783,319,"Sør-Østlandet",7,0,NA,NA,NA,1.9,5.0999999,13,51.8,2,40,1.42995089002695,"0",12,0,12,6,100,8.24175824175824,0,"2006",NA,0,0,0,0,0,0,0.892857142857143
"71",118,2007,"Aremark",1,1417,4681134,0.030270442,319,"Sør-Østlandet",7,0,NA,NA,NA,1.9,5.0999999,9,52.6,0,0,-3.52920517448148,"0",13,1,13,1,8.33333333333333,9.1743119266055,0,"2007",NA,0,0,0,0,0,0,0.63514467184192
"72",118,2008,"Aremark",1,1429,4737171,0.030165683,319,"Sør-Østlandet",7,0,64.5,29.4,NA,1.9,4.3000002,8,52.4,0,0,-0.346076875917445,"0",5,2,5,-8,-61.5384615384615,3.49895031490553,0,"2008",NA,0,0,0,0,0,0,0.559832050384884
"73",118,2009,"Aremark",1,1420,4799252,0.029587945,319,"Sør-Østlandet",8,0,51.9000015258789,29.3999996185303,NA,2.2,6.0999999,17,52.9,1,14.2857142857143,-1.91521604201701,"0",7,3,7,2,40,4.92957746478873,0,"2009",NA,0,0,0,0,0,0,1.19718309859155
"74",118,2010,"Aremark",1,1424,4858199,0.029311273,NA,"Sør-Østlandet",7,0,43.5,29.3999996185303,NA,2,5.4000001,21,52.7,-1,-12.5,-0.935083528105796,"0",8,4,8,1,14.2857142857143,5.61797752808989,0,"2010",NA,0,0,0,0,0,0,1.4747191011236
"75",118,2011,"Aremark",1,1414,4920305,0.028738055,319,"Sør-Østlandet",7,0,69.5999984741211,35.2999992370605,NA,1.9,5.0999999,14,52.8,0,0,-1.95562301234751,"0",16,5,16,8,100,11.3154172560113,0,"2011",NA,0,0,0,0,0,0,0.99009900990099
"76",118,2012,"Aremark",1,1423,4985870,0.028540656,319.27,"Sør-Østlandet",8,0,69.5999984741211,35.2999992370605,NA,2.3,5.5,14,53.8,1,14.2857142857143,-0.686890605505475,"0",14,6,14,-2,-12.5,9.83836964160225,0,"2012",NA,0,0,0,0,0,0,0.983836964160225
"77",118,2013,"Aremark",1,1425,5051275,0.0282107,319.27,"Sør-Østlandet",7,0,65.5,35.2999992370605,NA,1.9,5.5999999,19,53.2,-1,-12.5,-1.15609115641911,"0",10,7,10,-4,-28.5714285714286,7.01754385964912,0,"2013",NA,0,0,0,0,0,0,1.33333333333333
"78",118,2014,"Aremark",1,1408,5109056,0.027558908,NA,"Sør-Østlandet",5,0,81.5,47.0999984741211,NA,1.3,3.5999999,16,53.7,-2,-28.5714285714286,-2.31044249167869,"0",15,8,15,5,50,10.6534090909091,0,"2014",NA,0,0,0,0,0,0,1.13636363636364
"79",119,2002,"Marker",1,3319,4524066,0.073363207,413,"Sør-Østlandet",49,0,NA,NA,NA,4,46.099998,30,53.3,-4,-7.54716981132075,-1.55348545410321,"0",15,-4,15,-4,-21.0526315789474,4.5194335643266,0,"2002",NA,0,0,0,0,0,0,0.903886712865321
"80",119,2003,"Marker",1,3408,4552252,0.074864045,413,"Sør-Østlandet",50,0,NA,NA,NA,4.0999999,47.299999,40,53.3,1,2.04081632653061,2.04576389360951,"0",31,-3,31,16,106.666666666667,9.0962441314554,0,"2003",NA,0,0,0,0,0,0,1.17370892018779
"81",119,2004,"Marker",1,3409,4577457,0.074473664,413,"Sør-Østlandet",48,0,NA,NA,NA,4,45.299999,35,53.2,-2,-4,-0.52145325569839,"0",33,-2,33,2,6.4516129032258,9.68025814021707,0,"2004",NA,0,0,0,0,0,0,1.02669404517454
"82",119,2005,"Marker",1,3439,4606363,0.074657597,413,"Sør-Østlandet",51,0,NA,NA,NA,4.0999999,48.299999,25,53.4,3,6.25,0.246977240169111,"0",35,-1,35,2,6.06060606060606,10.1773771445188,0,"2005",NA,0,0,0,0,0,0,0.726955510322768
"83",119,2006,"Marker",1,3505,4640219,0.07553523,413,"Sør-Østlandet",48,0,NA,NA,NA,3.7,45.5,29,53.6,-3,-5.88235294117647,1.17554413116188,"0",27,0,27,-8,-22.8571428571429,7.70328102710414,0,"2006",NA,0,0,0,0,0,0,0.827389443651926
"84",119,2007,"Marker",1,3517,4681134,0.075131364,413,"Sør-Østlandet",49,0,NA,NA,NA,3.8,46.299999,18,54.4,1,2.08333333333333,-0.534672364140532,"0",21,1,21,-6,-22.2222222222222,5.97099800966733,0,"2007",NA,0,0,0,0,0,0,0.511799829400057
"85",119,2008,"Marker",1,3463,4737171,0.073102705,413,"Sør-Østlandet",53,0,59.7,40,NA,4.0999999,50.099998,18,54.4,4,8.16326530612246,-2.7001493011627,"0",36,2,36,15,71.4285714285714,10.3956107421311,0,"2008",NA,0,0,0,0,0,0,0.519780537106555
"86",119,2009,"Marker",1,3455,4799252,0.071990386,413,"Sør-Østlandet",54,0,62.5,40,NA,4.5999999,50.5,40,54.3,1,1.88679245283019,-1.5215839140289,"0",27,3,27,-9,-25,7.81476121562952,0,"2009",NA,0,0,0,0,0,0,1.15774240231548
"87",119,2010,"Marker",1,3471,4858199,0.071446232,NA,"Sør-Østlandet",55,0,50,40,NA,4.6999998,50.900002,41,54,1,1.85185185185186,-0.755870374135803,"0",47,4,47,20,74.0740740740741,13.5407663497551,0,"2010",NA,0,0,0,0,0,0,1.18121578795736
"88",119,2011,"Marker",1,3476,4920305,0.070646025,413,"Sør-Østlandet",59,0,54.7000007629395,40,NA,4.9000001,55.299999,45,53.2,4,7.27272727272728,-1.12001287905568,"0",31,5,31,-16,-34.0425531914894,8.91829689298044,0,"2011",NA,0,0,0,0,0,0,1.2945914844649
"89",119,2012,"Marker",1,3518,4985870,0.070559397,412.89,"Sør-Østlandet",61,0,55.2000007629395,40,NA,5.0999999,56.5,40,53.2,2,3.38983050847457,-0.122622610401657,"0",22,6,22,-9,-29.0322580645161,6.25355315520182,0,"2012",NA,0,0,0,0,0,0,1.13700966458215
